 ceap_07010101             SWAT+ Mar 4 2024        MODULAR Rev 2024.61.0                                  
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
   365    12    31  2018     862       1  t_1_862              0.5436E-01     0.1605E-02     0.5436E-01     0.5436E-01     0.8891E+01     0.8891E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3584E+02     0.2454E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2262E+00     0.6677E-02     0.2262E+00     0.1456E-01     0.8299E+00     0.1462E+01     0.2454E+01     0.8368E+02
   365    12    31  2018     863       1  t_3_863              0.2242E+01     0.3171E-03     0.2242E+01     0.2242E+01     0.8917E+03     0.8917E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.7259E+03     0.0000E+00     0.0000E+00     0.1882E+02     0.1439E+04     0.1833E-01     0.7561E+02     0.0000E+00     0.0000E+00     0.9007E+01     0.1274E-02     0.9007E+01     0.1563E-01     0.1252E+03     0.2602E+02     0.7120E+03     0.7675E+09
   365    12    31  2018     864       1  m_6_864              0.4782E-01     0.1060E-02     0.4782E-01     0.4782E-01     0.6764E+01     0.6764E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5139E+02     0.3365E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2041E+00     0.4524E-02     0.2041E+00     0.1412E-01     0.1332E+01     0.1007E+01     0.3365E+01     0.2031E+03
   365    12    31  2018     865       1  m_6_865              0.9545E+00     0.6304E-03     0.9544E+00     0.9545E+00     0.3432E+03     0.3432E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5092E+02     0.3464E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3978E+01     0.2627E-02     0.3977E+01     0.7319E+00     0.1582E+02     0.1197E+02     0.3464E+01     0.2112E+03
   365    12    31  2018     866       1  m_3_866              0.2444E-02     0.6820E-03     0.2438E-02     0.2444E-02     0.3852E+00     0.3852E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1505E+02     0.1730E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3060E+00     0.8538E-01     0.3052E+00     0.2222E-01     0.4455E-01     0.6243E-01     0.1730E+01     0.1964E+02
   365    12    31  2018     867       1  t_6_867              0.1107E-01     0.9468E-04     0.1107E-01     0.1107E-01     0.8651E-01     0.8651E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5092E+02     0.3463E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4613E-01     0.3946E-03     0.4612E-01     0.3159E-03     0.3214E+00     0.1538E-01     0.3463E+01     0.2111E+03
   365    12    31  2018     868       1  t_1_868              0.4150E-01     0.1762E-03     0.4150E-01     0.4150E-01     0.8764E+01     0.8766E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1947E-02     0.0000E+00     0.6146E+01     0.1088E+01     0.1000E-04     0.0000E+00     0.1307E-03     0.0000E+00     0.1248E+03     0.5299E+00     0.1248E+03     0.4550E-02     0.4342E+00     0.1440E+01     0.1088E+01     0.3732E+01
   365    12    31  2018     869       1  m_3_869              0.2239E+01     0.2204E-02     0.2239E+01     0.2239E+01     0.8691E+03     0.8713E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2142E+01     0.0000E+00     0.4113E+02     0.2486E+01     0.1000E-04     0.0000E+00     0.4978E-01     0.0000E+00     0.8995E+01     0.8853E-02     0.8995E+01     0.6084E-01     0.1248E+03     0.2598E+02     0.2486E+01     0.9818E+02
   365    12    31  2018     870       1  t_3_870              0.2013E+01     0.2647E-02     0.2013E+01     0.2013E+01     0.1600E+04     0.8290E+03     0.0000E+00     0.0000E+00     0.8034E+03     0.0000E+00     0.3207E+02     0.0000E+00     0.1803E+02     0.9466E+00     0.1000E-04     0.0000E+00     0.4515E+00     0.0000E+00     0.2523E+03     0.3318E+00     0.2523E+03     0.1128E+00     0.1191E+03     0.2192E+02     0.9466E+00     0.8613E+01
   365    12    31  2018     871       1  t_1_871              0.7090E-01     0.5882E-03     0.7088E-01     0.7090E-01     0.1537E+02     0.1537E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6278E+01     0.2385E+01     0.1059E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1231E+03     0.1021E+01     0.1230E+03     0.1240E+00     0.7023E+00     0.2497E+01     0.2385E+01     0.4822E+02
   365    12    31  2018     872       1  m_1_872              0.1571E-01     0.3420E-02     0.1571E-01     0.1881E-01     0.2686E+01     0.2686E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5263E+01     0.7553E+00     0.5514E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1560E+03     0.3396E+02     0.1560E+03     0.6324E-02     0.2704E+00     0.4365E+00     0.7553E+00     0.4065E+02
   365    12    31  2018     873       1  m_3_873              0.1857E+01     0.2251E-03     0.1857E+01     0.1857E+01     0.1930E+04     0.1680E+04     0.0000E+00     0.0000E+00     0.2937E+03     0.0000E+00     0.4424E+02     0.0000E+00     0.1534E+02     0.1651E+01     0.1000E-04     0.0000E+00     0.4144E+00     0.0000E+00     0.2582E+03     0.3130E-01     0.2582E+03     0.1256E+00     0.1162E+03     0.1852E+02     0.1651E+01     0.1853E+02
   365    12    31  2018     874       1  t_2_874              0.2781E-01     0.2781E-01     0.2775E-01     0.2781E-01     0.8458E-05     0.4384E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4375E-02     0.0000E+00     0.8276E+01     0.5909E+00     0.1000E-04     0.0000E+00     0.4327E-03     0.0000E+00     0.3640E+02     0.3640E+02     0.3632E+02     0.3875E-03     0.1164E+01     0.1784E-06     0.5909E+00     0.1787E+01
   365    12    31  2018     875       1  m_3_875              0.2297E+01     0.1305E-02     0.2297E+01     0.2297E+01     0.1885E+03     0.1887E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2496E+00     0.0000E+00     0.4107E+02     0.2483E+01     0.1000E-04     0.0000E+00     0.4917E-01     0.0000E+00     0.9223E+01     0.5240E-02     0.9223E+01     0.2076E-02     0.6530E+02     0.2108E+02     0.2483E+01     0.9779E+02
   365    12    31  2018     876       1  m_3_876              0.2242E+01     0.1165E-02     0.2242E+01     0.2242E+01     0.8884E+03     0.8916E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3174E+01     0.0000E+00     0.4114E+02     0.2486E+01     0.1000E-04     0.0000E+00     0.1688E+00     0.0000E+00     0.9006E+01     0.4681E-02     0.9006E+01     0.1056E+00     0.1251E+03     0.2602E+02     0.2486E+01     0.9820E+02
   365    12    31  2018     877       1  t_1_877              0.1705E-01     0.5947E-03     0.1705E-01     0.1705E-01     0.3597E+01     0.3597E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5816E+01     0.1098E+01     0.1628E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1265E+03     0.4410E+01     0.1264E+03     0.1569E-01     0.1820E+00     0.5844E+00     0.1098E+01     0.4586E+02
   365    12    31  2018     878       1  t_3_878              0.2519E-02     0.1606E-02     0.2507E-02     0.2519E-02     0.1994E+00     0.1994E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1353E+02     0.7955E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4844E+00     0.3089E+00     0.4821E+00     0.1122E-01     0.7287E-01     0.3230E-01     0.7955E+00     0.4835E+01
   365    12    31  2018     879       1  t_1_879              0.1360E-01     0.4566E-02     0.1359E-01     0.3784E-01     0.6654E+00     0.6654E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5228E+01     0.1191E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.5383E+03     0.1808E+03     0.5381E+03     0.2545E-02     0.4242E+00     0.1094E+00     0.1191E+01     0.3724E+01
   365    12    31  2018     880       1  t_2_880              0.1342E+00     0.3624E-02     0.1342E+00     0.1342E+00     0.2482E+02     0.2969E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4861E+01     0.0000E+00     0.6634E+01     0.2221E+01     0.1000E-04     0.0000E+00     0.2822E-01     0.0000E+00     0.1756E+03     0.4743E+01     0.1756E+03     0.2915E-01     0.2107E+01     0.3311E+01     0.2221E+01     0.1372E+02
   365    12    31  2018     881       1  t_2_881              0.1519E+00     0.1565E-01     0.1519E+00     0.1519E+00     0.3014E+02     0.4763E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1749E+02     0.0000E+00     0.6653E+01     0.2202E+01     0.1000E-04     0.0000E+00     0.3787E-01     0.0000E+00     0.1945E+03     0.2004E+02     0.1945E+03     0.8298E-01     0.2777E+01     0.3383E+01     0.2202E+01     0.1355E+02
   365    12    31  2018     882       1  t_1_882              0.4409E-02     0.5501E-03     0.4409E-02     0.1104E-01     0.8434E+00     0.8434E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5376E+01     0.1288E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1394E+03     0.1740E+02     0.1394E+03     0.1992E-02     0.5960E-01     0.1371E+00     0.1288E+01     0.4379E+01
   365    12    31  2018     883       1  t_1_883              0.3280E-01     0.3103E-02     0.3278E-01     0.3280E-01     0.6491E+01     0.6491E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5656E+01     0.1402E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1348E+03     0.1275E+02     0.1347E+03     0.8348E-01     0.4058E+00     0.1054E+01     0.1402E+01     0.5311E+01
   365    12    31  2018     884       1  m_6_884              0.9072E+00     0.4348E-02     0.9070E+00     0.9072E+00     0.3320E+03     0.3320E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5092E+02     0.3470E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3784E+01     0.1813E-01     0.3783E+01     0.1160E+01     0.1360E+02     0.1114E+02     0.3470E+01     0.2118E+03
   365    12    31  2018     885       1  t_6_885              0.3559E+01     0.3316E-02     0.3559E+01     0.3559E+01     0.5653E+03     0.5780E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1268E+02     0.0000E+00     0.6213E+02     0.2001E+01     0.1000E-04     0.0000E+00     0.4986E-01     0.0000E+00     0.1419E+02     0.1322E-01     0.1419E+02     0.2490E+00     0.8106E+02     0.3804E+02     0.2001E+01     0.1035E+03
   365    12    31  2018     886       1  t_3_886              0.7056E-01     0.6736E-01     0.7055E-01     0.7056E-01     0.5183E+00     0.5183E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1783E+02     0.9401E+00     0.3133E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8827E+01     0.8427E+01     0.8825E+01     0.9100E-02     0.2466E+01     0.8934E-01     0.9401E+00     0.1490E+03
   365    12    31  2018     887       1  t_3_887              0.2252E+01     0.9558E-03     0.2252E+01     0.2252E+01     0.6764E+03     0.6549E+03     0.0000E+00     0.0000E+00     0.3550E+02     0.0000E+00     0.1394E+02     0.0000E+00     0.1883E+02     0.9717E+00     0.1000E-04     0.0000E+00     0.1587E+01     0.0000E+00     0.9047E+01     0.3840E-02     0.9047E+01     0.4895E-01     0.1255E+03     0.2605E+02     0.9717E+00     0.9394E+01
   365    12    31  2018     888       1  m_3_888              0.2301E+01     0.4055E-02     0.2301E+01     0.2301E+01     0.1888E+03     0.1913E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2511E+01     0.0000E+00     0.4107E+02     0.2483E+01     0.1000E-04     0.0000E+00     0.4946E-01     0.0000E+00     0.9240E+01     0.1628E-01     0.9240E+01     0.2076E-01     0.6548E+02     0.2109E+02     0.2483E+01     0.9779E+02
   365    12    31  2018     889       1  t_1_889              0.9035E-01     0.2951E-02     0.9035E-01     0.9035E-01     0.1786E+02     0.1796E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1004E+00     0.0000E+00     0.7325E+01     0.1540E+01     0.1000E-04     0.0000E+00     0.1439E-02     0.0000E+00     0.1332E+03     0.4352E+01     0.1332E+03     0.2157E-01     0.1096E+01     0.2938E+01     0.1540E+01     0.7987E+01
   365    12    31  2018     890       1  t_1_890              0.1988E-01     0.2807E-02     0.1988E-01     0.1988E-01     0.3564E+01     0.3564E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6094E+01     0.1089E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1472E+03     0.2079E+02     0.1472E+03     0.1342E-02     0.2815E+00     0.5851E+00     0.1089E+01     0.3703E+01
   365    12    31  2018     891       1  t_1_891              0.7918E-02     0.2657E-03     0.7902E-02     0.7918E-02     0.1672E+01     0.1672E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5574E+01     0.1522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4865E+02     0.1633E+01     0.4855E+02     0.5513E-01     0.7676E-01     0.2712E+00     0.1522E+01     0.6041E+01
   365    12    31  2018     892       1  t_1_892              0.8219E-02     0.5951E-02     0.8215E-02     0.2591E-01     0.4955E+00     0.4955E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4493E+01     0.1234E+01     0.1824E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.4424E+03     0.3203E+03     0.4422E+03     0.5721E-02     0.2289E+00     0.8050E-01     0.1234E+01     0.1466E+02
   365    12    31  2018     893       1  m_6_893              0.9597E+00     0.3851E-02     0.9597E+00     0.9597E+00     0.3449E+03     0.3449E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5094E+02     0.3464E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3999E+01     0.1605E-01     0.3999E+01     0.1748E+00     0.1636E+02     0.1202E+02     0.3464E+01     0.2113E+03
   365    12    31  2018     894       1  t_3_894              0.2250E+01     0.8048E-02     0.2250E+01     0.2250E+01     0.8918E+03     0.6763E+03     0.0000E+00     0.0000E+00     0.2462E+03     0.0000E+00     0.3069E+02     0.0000E+00     0.1883E+02     0.9715E+00     0.1000E-04     0.0000E+00     0.4839E+00     0.0000E+00     0.9041E+01     0.3233E-01     0.9041E+01     0.9040E-01     0.1255E+03     0.2603E+02     0.9715E+00     0.9390E+01
   365    12    31  2018     895       1  m_6_895              0.3401E+01     0.8668E-02     0.3401E+01     0.3401E+01     0.4705E+03     0.4705E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5145E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1361E+02     0.3469E-01     0.1361E+02     0.1073E+00     0.7548E+02     0.3471E+02     0.3522E+01     0.2194E+03
   365    12    31  2018     896       1  m_6_896              0.3409E+01     0.2223E-02     0.3409E+01     0.3409E+01     0.4709E+03     0.4709E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5153E+02     0.3522E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1364E+02     0.8897E-02     0.1364E+02     0.2177E-01     0.7564E+02     0.3480E+02     0.3522E+01     0.2197E+03
   365    12    31  2018     897       1  t_1_897              0.1487E-02     0.1076E-02     0.1484E-02     0.1736E-02     0.8982E-01     0.8982E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1170E+01     0.1808E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1428E+02     0.1033E+02     0.1426E+02     0.8114E-03     0.4005E-01     0.1458E-01     0.1808E+00     0.3557E-01
   365    12    31  2018     898       1  t_1_898              0.1347E-01     0.7547E-02     0.1346E-01     0.2662E-01     0.1294E+01     0.1294E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4923E+01     0.1693E+01     0.1574E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2776E+03     0.1556E+03     0.2775E+03     0.8873E-02     0.3105E+00     0.2103E+00     0.1693E+01     0.8144E+02
   365    12    31  2018     899       1  m_3_899              0.1854E+01     0.1007E-01     0.1854E+01     0.1854E+01     0.1227E+04     0.1929E+04     0.0000E+00     0.0000E+00     0.8572E+03     0.0000E+00     0.1558E+04     0.0000E+00     0.1535E+02     0.1648E+01     0.1000E-04     0.0000E+00     0.8126E+00     0.0000E+00     0.2586E+03     0.1403E+01     0.2586E+03     0.1550E+01     0.1161E+03     0.1843E+02     0.1648E+01     0.1847E+02
   365    12    31  2018     900       1  m_6_900              0.3607E+01     0.5584E-02     0.3606E+01     0.3607E+01     0.5890E+03     0.5890E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5398E+02     0.3508E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1436E+02     0.2224E-01     0.1436E+02     0.7376E+00     0.8282E+02     0.3898E+02     0.3508E+01     0.2287E+03
   365    12    31  2018     901       1  t_1_901              0.2559E-01     0.2223E-02     0.2558E-01     0.3410E-01     0.2310E+01     0.2310E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5921E+01     0.1637E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2932E+03     0.2547E+02     0.2931E+03     0.1295E-01     0.5774E+00     0.3781E+00     0.1637E+01     0.7251E+01
   365    12    31  2018     902       1  m_3_902              0.2235E+00     0.5685E-02     0.2235E+00     0.2235E+00     0.3992E+02     0.3992E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4113E+02     0.2486E+01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.8978E+00     0.2284E-01     0.8978E+00     0.1852E-01     0.5576E+01     0.4054E+01     0.2486E+01     0.9818E+02
